sample_no,source,source_subtype,review_id,review_date,stay_date,author,profile,rating,bath_score,language,is_onsen_related,bath_area_tags,matched_keywords,room_or_plan,title,body,source_url,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
315,Jalan,jalan_archive,06152458,2012/12/4,,,,,5,ja,True,room_bath,温泉;風呂,,KAZUさんの別邸 はる樹のクチコミ,接客・サービス・食事・部屋・お風呂どれも最高でした。 ２泊中にほかの宿泊客とは全く会うこともなく、とても静かな環境でした。 温泉は部屋のお風呂とその他３か所もあるので気分を変えて入れて何度も入ってしまいました。 しいて不満足な点をあげると、ロクシタンのアメニティが２日目は補充されませんでした。忘れただけかもしれませんが、ケチられたような気がして、とてもサービスが良かっただけに残念でした。,https://www.jalan.net/yad397509/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
316,Jalan,jalan_archive,06100408,2012/11/5,,,,,4,ja,False,,,,あきよしさんの別邸 はる樹のクチコミ,新婚旅行でお世話になりました。 料理は、見た目にも美しく大変おいしくいただきました。 部屋は、道路に面しているせいか車が通るたびに揺れますので神経質な人には向いていないかもしれませんが私たちには満足できるお部屋でした。 お世話していただいたお兄さんに教えていただいたお土産（謎のとり天せんべい）買って帰りましたよ。 とても楽しい旅行になりました。ありがとう。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
317,Jalan,jalan_archive,06094329,2012/11/2,,,,,5,ja,True,room_bath,風呂,,yokoさんの別邸 はる樹のクチコミ,雑誌で写真を見た時に、料理とお風呂を楽しみにして来ました。料理長さんが女性と知り、細やかな心配りが料理とか器に出ておりました。量的にもちょうどよかったです。食べるのがもったいない位でした（＾＾） お部屋の担当の方々も礼儀正しく親切でした。 部屋のお風呂もガラスで圧迫感もなく、ゆったりとくつろげました。 桶がちょっと重たかった（お年寄りの方はちょっと持ちにくいです）。 又、朝夕と部屋食がぜいたくな気分にしてもらえました。 思い出に、料理とかお風呂まで写真を撮り、アルバムに貼ろうと思います。 ありがとうございました。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
318,Jalan,jalan_archive,06093313,2012/11/1,,,,,5,ja,True,room_open_air_bath;private_bath,温泉;風呂;露天;貸切,,ミクちゃんママさんの別邸 はる樹のクチコミ,今回こどもが産まれてから初めての旅行ということで、家族で貸し切り露天風呂が利用できるはる樹さんを利用させていただきました。 到着から純和風で清潔感溢れる館内に、主人ともどもワクワク♪お部屋も、子連れということで広いお部屋をご用意してくださり、その他細やかなお心遣いに本当に感動しました☆ お食事も、味・量ともに満足すぎるほどで、貸切風呂・客室露天風呂でも、存分に癒されました！初めての旅行だからか、夜はこどもの夜泣きがひどくなり、温泉は１回ずつしか入れなかったのですが、こどもが大きくなったらまた是非来たいと思えました♪♪ がっかりしたポイントが見当たりませんでした！ありがとうございました☆,https://www.jalan.net/yad397509/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
319,Jalan,jalan_archive,05971263,2012/8/31,,,,,5,ja,True,facility_wide,温泉,,nsさんの別邸 はる樹のクチコミ 2012/08/29,雨の中の宿泊となりましたが、建物自体雰囲気がよく、雨でも風情がありました。 お食事は夕食朝食ともに見た目、味を堪能させてもらいました。 温泉を満喫するため少し高いかなと思いつつここに決めましたが、泊まる価値ありです。 細やかなサービス、丁寧な応対、充実したアメニティ、料理、とても満足のいくものでした。 また泊まりたいと思う宿のひとつとなりました。 ありがとうございました。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
320,Jalan,jalan_archive,05922912,2012/8/16,,,,,3,ja,True,private_bath,風呂;貸切;予約,,和田ちゃんさんの別邸 はる樹のクチコミ,はじめてネットで予約して、行くまではらはらしてました。ホテルなどの宿とは違い、ほかの客と会わなくてもいいし、食事も部屋で、ほかに気を遣うことをしなくて良いし、ゆったりでき我が家のライフスタイルにはぴったりで満喫できました。4歳の娘の食事は 子供に合わせて超豪華なお子様ランチで、椅子もお子様用、枕もぷーさんで、大変うれしかったです。伊勢エビのさしみをはじめ、夕食のすべての味付けが、我が家にはぴったりでした。張り裂けそうなくらいに満腹。貸切風呂もアジアンチックで広々。我が家だけで貸切の宿かと思うくらいはしゃぎました。接客も気配りなどしていただきました。また大分に泊まるときは、絶対はる樹さんの宿を予約しようと家族みんな賛成です。価格の方も今までの旅行より安くて済みました。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
321,Jalan,jalan_archive,05824207,2012/6/25,,,,,4,ja,True,room_open_air_bath,温泉;風呂;露天;半露天;肌;泉質,,ゆうさんの別邸 はる樹のクチコミ,新鮮な関アジのお刺身と創作料理はどれも味付け良く大変良かったです。 静かなお部屋と泉質の良い温泉は肌にやさしく、部屋付半露天風呂で中庭を眺めながら、ゆっくり腰痛・肩こりの疲れを癒すことができました。 私達初老夫婦が宿を選ぶときの基準、まずは何と言っても地物の美味しいお料理が期待できる事。騒々しい観光客がいないところ 部屋付露天があるところ。静かで眺めがよいこと。 多少宿泊費がお高くてもそんな満足感を優先して決めます。 もう一泊したいそんな宿でした。,https://www.jalan.net/yad397509/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
322,Jalan,jalan_archive,05792901,2012/6/4,,,,,4,ja,True,room_bath,風呂;時間,,あずきさんの別邸 はる樹のクチコミ,道路沿いにあり、立地的には分かりやすいでした。あまり騒音もなく静かな時間を過ごせました。落ち着いたインテリアで部屋のお風呂が気持ちいいので、何度も入りました。お料理は大変美味しくて満足しました。オイルマッサージをお部屋でできたのがうれしかったです。,https://www.jalan.net/yad397509/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
323,Jalan,jalan_archive,05767205,2012/5/20,,,,,4,ja,True,room_open_air_bath,風呂;露天,,トミーさんの別邸 はる樹のクチコミ,露天風呂付きの部屋に宿泊したく、今回泊まりました。 住宅地にあるのでしょうがないですが、ある程度見えないようにはしていても、露天風呂に入る時に若干外から見えるので、入る度に気を遣いました。 それなりの料金の宿なのに、ドライヤーはかなり残念でした。せっかくアメニティにロクシタンを使っているのにもったいないです。 お食事はとても美味しかったです。,https://www.jalan.net/yad397509/kuchikomi/archive/,mixed,body_negative_with_context,high,body_sentiment_inference_needed
324,Jalan,jalan_archive,05766443,2012/5/19,,,,,5,ja,True,private_bath,風呂;虫,,toshiさんの別邸 はる樹のクチコミ 2012/05/10,お部屋はとても趣きがあり、清潔で大変満足でした。 窓を開けていても車も人の音もなく、風と虫の鳴き声のみでリラックスできました。 夕食、朝食共に部屋食でお料理も温かく、お味もこだわったもので美味しかったです。 貸し切り風呂は3つあり、客数もすくないのでゆっくり入れます。 また、担当された女性はとても笑顔が素敵で感じのよい方でした。 もちろんサービスも十分満足しました。,https://www.jalan.net/yad397509/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
