sample_no,review_id,platform,source_url,review_date,stay_date,language,rating,reviewer,room_or_plan,title,body_excerpt,bath_area_tags,keyword_tags,onsen_related,sample_layer,body_hash,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
329,jalan_archive_06_387,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/9/13,,ja,,,,ごめんなさい。,本当に部屋、風呂、食事、サービス、スタッフ、さすが星のリゾートホテル、という感じでした!金額的にも大変満足したのですが。ここからはあくまでも私の私見です。ペットは家族と言う事も解ります。私も猫を何年も飼っておりますが、じゃらんで予約したさい犬のペットを迎え入れる部屋があるとは確認しましたが。すべてのフロア、食事会場似までOKとは知りませんでした。私事ではあり,facility_wide,booking_confusion,true,jalan_archive,b4c189feb3b8,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
330,jalan_archive_07_010,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/9/11,,ja,,,,結婚40年記念旅行,始めての星野リゾート期待していた以上に最高 一番リーズナブルな部屋なのに広くて綺麗で 特にピクチャービューの窓から見る別府湾に癒された。それと夕食の担当していただいたスタッフのお兄さんの優しい言葉ずかいと接待に癒されました 又機会があればスタッフさんに会いに行きたい。,unclear,view,false,jalan_archive,87be521bead1,positive,body_positive,high,body_sentiment_inference_needed
331,jalan_archive_07_023,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/9/11,,ja,,,,想像していたよりも素晴らしい宿だった,初めて星野リゾートを利用しました。 まず初めにエレベーターが空いた時の絶景に感動しました。お部屋でチェックインというのは知っていたのですが、プライベート空間でのチェックインというのはやはり少し緊張しました…。 サービスが凄くて無料のミスト作りや地獄ラーメン、さらに大分を感じられる臼杵煎餅やご当地楽など素泊まりだったのにも関わらず、チェックインしてからチェック,unclear,booking_confusion|view,false,jalan_archive,b101e91bb532,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
332,jalan_archive_07_036,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/9/8,,ja,,,,期待度が高過ぎたか？,初めて星野リゾートを利用しました。ピクチャーウィンドウは素敵でしたが、他は至って普通でした。ベッドはシングル、アメニティや部屋の水、コーヒー等ビジネスホテルなみ、シェーバーやシャワーキャップは部屋になく、大浴場まで取りに行きました。ロビーで縁日の様なイベントをやってましたが、シニア夫婦には入りづらく、若者や家族連れ向きのホテルなのかと思いました。夕食もメイン,public_bath,public_bath|view,true,jalan_archive,a511dbc99691,positive,positive_signal_no_caution,medium,body_sentiment_inference_needed
333,jalan_archive_07_049,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/8/27,,ja,,,,いやされました,部屋からの朝日はとてもきれいで、これだけでも十分に満足でした。お部屋も清潔感があり気持ちよく利用させてもらいました。お酒の種類がもう少しあるとよかったです。,unclear,cleaning_or_maintenance,false,jalan_archive,99c9fb8d1d0c,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
334,jalan_archive_07_062,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/8/27,,ja,,,,くつろげました,ゆっくりと過ごすことができ、食事も温泉もよくよかったです。様々な催し物もありまた次回も利用したいと思ます。,facility_wide,,true,jalan_archive,2098b7fd719f,positive,body_positive,high,body_sentiment_inference_needed
335,jalan_archive_07_075,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/8/20,,ja,,,,特別感のある贅沢な旅行,今回姉の誕生日の記念に家族旅行で利用させていただきました。細部までデザイン性が行き渡っていて、おもてなしの心を感じました。部屋からの景色も最高で、海に映える朝日は特に綺麗でした。ホテルの中で夏祭りのイベントを行っていて、外に出ずとも夏を感じ、童心に返って楽しむことができました。食事も美味しかったのですが、食いしん坊の私たちには少し物足りなかったかな。次回はグ,unclear,view,false,jalan_archive,47de7e3635d1,positive,body_positive,high,body_sentiment_inference_needed
336,jalan_archive_07_088,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/8/20,,ja,,,,第2駐車場が遠過ぎます。,足を痛め、杖をついているのに、第二駐車場へ。10分近く かかったのに、愛妻はホテル入り口で待たされました。 若い人には苦にならない距離かも分かりませんが、やはり 第二駐車場への移動は、年寄りにはキツイと思います。 下駄の履き心地が、イマイチ、帰りには領収書も、じゃらん で対応してくれとの事。箱根、阿蘇、熱海の星野リゾート が素晴らしかっただけに残念でした。し,unclear,access|view,false,jalan_archive,e8f0e691ce7f,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
337,jalan_archive_07_101,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/8/16,,ja,,,,客室露天風呂からの景色が絶景,客室露天風呂から見える海が大変美しかったです！ 夕食の現地の食材を使った会席料理で、一つ一つが大変美味しかったです。 夜の夏祭りイベントも演出が凝っていて、とても楽しめました！,room_open_air_bath,open_air_public_bath|room_open_air_bath|view,true,jalan_archive,5406139f97b5,positive,body_positive,high,body_sentiment_inference_needed
338,jalan_archive_07_114,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/8/10,,ja,,,,また行きたい！,全てにおいてストレスなく過ごせました。 お部屋が素晴らしく、壁一面がガラス張りで海がどかーんと広がっていて感動しました！スタッフの方もとても感じが良くまた行きたい所の一つになりました。 催し事もあり夏祭り感を味わう事が出来、楽しかったです。ライブラリーにフリードリンクがありゆっくり本を読んだりして過ごす事が出来ました。いつも私達の旅行は観光目的では無くホテル,unclear,view,false,jalan_archive,ea2564a6e9d3,positive,body_positive,high,body_sentiment_inference_needed
339,jalan_archive_07_127,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/8/8,,ja,,,,部屋は最高も夕食が。。。,部屋は景色も良く最高でしたが、夕食が。。。あまりにも良くないでした。 全国色んな旅館の宿泊しましたが夕食があまりにも良くないでした。 残念でした。,unclear,view,false,jalan_archive,7deb2f3df8ee,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
340,jalan_archive_07_140,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/8/8,,ja,,,,楽しい宿でした。,夕食がお米ではなく麺だった事が少し残念でした。 でも、かぼす麺自体はとても美味しかったし、白米もお願いしたら頂けたので良かったです。 温泉街のイベントはとても楽しくて良かったです。 部屋は大きな窓ガラスから海が目の前に広がり、最高です。 大浴場は、部屋数の割にとても小さくてがっかりでした。 あと、足湯の中に大きめの虫がつぶれて死んでいて、気づかず踏んだのかも,public_bath,footbath|public_bath|view,true,jalan_archive,95ed7d3c8919,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
341,jalan_archive_07_153,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/8/6,,ja,,,,さすが星野リゾート！,初の星野リゾートでしたが、とても満足できました。 生憎の天気だったので、部屋からの景観が少し残念でしたが、 部屋付きの露天風呂がとても良かったです。強いて言えば蜘蛛が大量発生していたのが少し残念でした。 ウェルカムドリンクや湯上がりのアイスなど種類も豊富で飽きない工夫が見られます。 食事は、少し少ないように感じました。 (普段、沢山食べるので、、、個人的感想,open_air_public_bath,cleaning_or_maintenance|open_air_public_bath,true,jalan_archive,e96372874818,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
342,jalan_archive_07_166,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/8/1,,ja,,,,誕生日のお祝い,友人と一緒に伺いました。別府の散策をしていたので、少しチェックインが遅くなりました。 当日は、花火大会や夏祭りと賑やかな雰囲気別府市街でした。 花火大会は偶然に予約日と重なり部屋で窓いっぱいに広がる花火を部屋にてゆっくりと楽しめました。 宿への到着が遅かったので、界の施設で楽しめるプランは参加する間が少なかったのですが、いろんなイベントを企画してありました。,facility_wide,booking_confusion,true,jalan_archive,6d85b7535066,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
343,jalan_archive_07_179,Jalan,https://www.jalan.net/yad352850/kuchikomi/archive/,2023/7/31,,ja,,,,ゆっくりのんびりとお部屋で。,父の17回忌に母と妹夫婦で宿泊させていただきました。 とても丁寧な接客でお料理も美味しく、楽しくのんびりと滞在できました。お肉料理がもう少しあるとよかったかなと思いました。 ありがとうございました。,unclear,,false,jalan_archive,5f969b8ae3f8,positive,body_positive,high,body_sentiment_inference_needed
