sample_no,source,source_subtype,review_id,review_date,stay_date,author,profile,rating,bath_score,language,is_onsen_related,bath_area_tags,matched_keywords,room_or_plan,title,body,source_url,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
37,Jalan,jalan_archive,14471841,2025/5/28,,,,,5,ja,True,facility_wide,風呂;露天,,おもてなし始め全てが快適,チェックイン時刻が予定より大幅に遅くなりましたが、温かく出迎えて下さり、始めの宿の案内から大変気持ち良く接して頂きました。夕食・朝食のおもてなしも、部屋や内風呂・露天風呂その他各所に細やかな心遣いが感じられ、翌朝の散歩や地獄巡りについて有難いアドバイスまで頂き、家内を大いに満足しておりました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
38,Jalan,jalan_archive,14453808,2025/5/20,,,,,4,ja,True,facility_wide,温泉;風呂,,家族でゆっくり過ごすのにおすすめ,父の米寿のお祝いで家族旅行することになり、はじめて利用しました。木々に囲まれて隠れ宿のようでとても良い雰囲気です。うち風呂も温泉でゆっくり入れました。外のお風呂も風が気持ち良くてタオルやアメニティ、ウォーターサーバーもあって快適に過ごせました。ご飯も贅沢で美味しく、父も喜んでくれて大満足の家族旅行になりました。宿の方々も色々と心配りをして頂いてありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
39,Jalan,jalan_archive,14436821,2025/5/12,,,,,5,ja,True,facility_wide,風呂,,静かにゆっくりできる宿,ニ度目の宿泊となります。朝食、夕食、お風呂と大満足でした。接客も丁寧で素晴らしく、また来たいと思わせてくれる宿です。ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
40,Jalan,jalan_archive,14421417,2025/5/6,,,,,5,ja,True,facility_wide,温泉;風呂;露天,,お料理も温泉も、スタッフのみなさんの笑顔も最高です!!,久しぶりの家族旅行。ゆっくりのんびり過ごしたかったので、お部屋食、露天風呂つきのかんな和さんを選び大正解。落ち着いた雰囲気のなか、自然のままに、素のままに、、家族みんなが癒されました。 朝晩の食事はどの品も美味しく、美しく。そして温泉も最高。スタッフのみなさんのさりげなく暖かな気配り、そして明るく素敵な笑顔のおもてなし。 全てに大満足のお宿でした。ぜひ、また訪れたいお宿です。最高の1日をありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
41,Jalan,jalan_archive,14382446,2025/4/21,,,,,4,ja,True,facility_wide,風呂,,おもてなしの心を感じお料理も美味しいお宿,お部屋は広々として、アロマではなく飲用のお茶の香りで迎えられ心地よかったです。 お風呂は内風呂もありますが、貸し切り風呂は広々としてとても気持ちよく入れました。 お料理の品数はとても多くどれも美味しく満足度も高いものでした。 スタッフの方の接客も丁寧でとてもリラックスしゆっくり過ごす事が出来て良いお宿でした。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
42,Jalan,jalan_archive,14356253,2025/4/9,,,,,5,ja,True,facility_wide,温泉,,全てが最高,女子旅で利用しました。 料理も温泉もお部屋も接客もほんとに素晴らしいものでした。 また是非利用したい宿です。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
43,Jalan,jalan_archive,14353131,2025/4/8,,,,,5,ja,True,private_bath,温泉;風呂;貸切,,ゆっくりと過ごせました,お部屋は年季が入っていますが、お庭の木々も手入れされて和を満喫できました。部屋の温泉風呂もありますが、空いていればいつでも入れる貸切風呂は広く、昼間は満開の桜が、夜は月夜がきれいに見えて、どの時間帯も満足できました。タオルも常備されていて、きれいな調度品でした。お部屋食もタイムング良い按配に配膳されて美味しくいただきました。看板犬出勤にも立ちあえてラッキーでした。ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
44,Jalan,jalan_archive,14342819,2025/4/3,,,,,5,ja,True,facility_wide,温泉;風呂;露天;湯;お湯;熱,,お風呂最高,温泉のお湯がとてもよかった。部屋露天に何度も入りました。貸し切り風呂もとても広くて雰囲気もよくて最高でした。温度が熱めなのでかなりかき混ぜないと入れないですが^_^ お料理の味が少し残念でした。 夕食の前菜に甘い味のものが3品くらいあり甘いのは1品でいいのではと思いました。 お部屋は綺麗です。 接客もとてもよかったです。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
45,Jalan,jalan_archive,14337139,2025/3/31,,,,,5,ja,True,facility_wide,風呂;浴,,最高のおもてなし,旦那さんの誕生日旅行に奮発して、3歳の子連れで宿泊しました。 宿のみなさんで誕生日のお祝いをしてくださり、サービスともに大変感動しました。 また子どもに浴衣、アメニティ、オムツ用のゴミ箱、お風呂で使用するアンパンマンの椅子や桶までご用意して下さいました。 お茶菓子の苺大福に、晩御飯朝食ともにすごく美味しくてお腹いっぱいになりました。部屋も綺麗で、お布団はふかふかでよく眠れました。 この度は大変お世話になりました。最高のおもてなしをありがとうございました。本当におすすめの宿です！,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
46,Jalan,jalan_archive,14314993,2025/3/22,,,,,4,ja,True,facility_wide,風呂,,家族旅行におすすめです,三世代で家族旅行でした。 5歳と2歳の子連れで騒がしくしたらどうしようかと思ってたんですが、スタッフの方も子供を名前で呼んでくださり、話しかけてくださり穏やかな時間を過ごさせて頂きました。食事もお部屋でゆっくり食べることができました。お風呂も清掃がきちんとされており、とてもきれいでした。また別府に行くことがあれば、宿泊したいなぁと思います。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
47,Jalan,jalan_archive,14313428,2025/3/21,,,,,5,ja,True,facility_wide,温泉;予約,,また、ぜひリピートしたいと思います,１１年ぶりに高齢の母とお世話になりました。前回は父も一緒に３人でお世話になり、お料理、おもてなし、温泉など感動して、こちらにはまた一緒に行こうねと話していました。残念ながら父は７年前に亡くなり母と２人で今回はお世話になりました。少し失礼かなとは思いながら父の写真も一緒に食事のお部屋などに持ち込ませていただきましたが、担当の方には本当に色々とお気遣いいただいて母も大変喜んでおりました。もちろん、お料理も温泉も素晴らしく、高齢の母も快適に過ごせるようなご配慮も予約時からご提案いただき感謝しています。旅館の皆様、特にお料理の配膳などご担当していただいた方には感謝感謝です。母もまた行きたいから頑張って健康で長生きしなくちゃって言ってくれました。本当にお世話になりました、またお伺いします、よろしくお願いします。ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
